sequence,frame,trans_px,rot_deg,zoom_abs,inliers,features
BlurOwl,218,36.209,0.5832,0.00848,170,392
BlurOwl,219,9.259,0.4570,0.00256,183,197
BlurOwl,220,18.689,0.7863,0.05070,61,709
BlurOwl,221,22.916,0.6417,0.00495,226,113
BlurOwl,222,28.864,1.6594,0.00328,86,114
BlurOwl,223,34.506,1.0707,0.00776,59,153
BlurOwl,224,22.140,0.1932,0.01317,82,148
BlurOwl,225,5.033,0.1108,0.00477,145,125
BlurOwl,226,25.880,0.7344,0.01259,39,105
BlurOwl,227,32.481,0.1705,0.00153,65,68
BlurOwl,228,16.421,0.6022,0.01772,15,123
BlurOwl,229,29.719,2.2663,0.03110,14,70
BlurOwl,230,62.275,0.1085,0.00106,27,21
BlurOwl,231,39.937,0.8503,0.01041,11,605
BlurOwl,232,23.313,0.1251,0.00106,90,184
BlurOwl,233,2.032,0.1736,0.00214,166,517
BlurOwl,234,4.409,0.2261,0.01236,70,800
BlurOwl,235,40.859,0.1092,0.00815,94,800
BlurOwl,236,35.645,0.2559,0.00470,110,693
BlurOwl,237,10.701,0.5995,0.00082,115,472
BlurOwl,238,13.231,0.8189,0.02562,50,800
BlurOwl,239,19.511,0.0053,0.00217,95,800
BlurOwl,240,76.397,0.6883,0.04530,97,800
BlurOwl,241,17.630,0.7315,0.01417,81,340
BlurOwl,242,1.739,0.2802,0.00073,218,196
BlurOwl,243,23.648,0.0480,0.00096,37,800
BlurOwl,244,9.126,0.3101,0.01686,76,800
BlurOwl,245,78.518,1.2586,0.04627,71,800
BlurOwl,246,19.844,1.3107,0.00275,85,711
BlurOwl,247,18.576,1.1739,0.00493,81,692
BlurOwl,248,33.004,1.0084,0.00414,86,800
BlurOwl,249,41.218,0.8089,0.00742,183,800
BlurOwl,250,19.640,0.9906,0.01493,100,358
BlurOwl,251,3.345,0.1220,0.00205,312,204
BlurOwl,252,23.206,0.3342,0.00697,21,800
BlurOwl,253,44.150,0.5996,0.00266,126,800
BlurOwl,254,79.363,0.1443,0.04308,79,800
BlurOwl,255,1.175,0.6194,0.01383,106,245
BlurOwl,256,4.818,1.0391,0.00886,62,800
BlurOwl,257,11.331,0.3046,0.03563,81,800
BlurOwl,258,40.086,0.2395,0.00922,129,800
BlurOwl,259,9.694,0.3374,0.02061,133,800
BlurOwl,260,5.953,0.1614,0.00026,292,189
BlurOwl,261,16.161,0.8005,0.01705,22,800
BlurOwl,262,23.133,0.3970,0.01533,61,800
BlurOwl,263,2.952,0.5593,0.00381,51,800
BlurOwl,264,28.628,0.0972,0.00956,80,504
BlurOwl,265,11.517,0.2662,0.00468,81,800
BlurOwl,266,66.397,0.1765,0.01556,88,800
BlurOwl,267,29.377,0.0610,0.00553,108,800
BlurOwl,268,17.396,0.0908,0.00463,137,258
BlurOwl,269,8.864,0.6601,0.00454,86,527
BlurOwl,270,5.747,0.7253,0.00925,75,800
BlurOwl,271,39.206,0.1918,0.01293,157,800
BlurOwl,272,32.554,0.0534,0.01267,70,754
BlurOwl,273,17.489,0.3533,0.00757,63,800
BlurOwl,274,47.537,0.2002,0.03394,82,800
BlurOwl,275,12.041,0.3859,0.02552,107,800
BlurOwl,276,16.565,0.4368,0.00430,194,185
BlurOwl,277,13.347,0.4835,0.02530,24,800
BlurOwl,278,22.411,1.3192,0.03648,82,800
BlurOwl,279,84.249,0.1063,0.03879,78,800
BlurOwl,280,8.390,0.4124,0.00948,132,148
BlurOwl,281,18.981,1.7849,0.00883,22,800
BlurOwl,282,59.151,0.2950,0.02716,78,800
BlurOwl,283,56.712,0.5259,0.01061,105,800
BlurOwl,284,9.940,0.2956,0.00086,176,154
BlurOwl,285,6.956,0.4334,0.00143,59,461
BlurOwl,286,12.297,0.1940,0.01756,54,800
BlurOwl,287,6.980,0.4974,0.02039,70,800
BlurOwl,288,60.672,0.2956,0.04162,78,800
BlurOwl,289,18.315,1.1067,0.00537,164,147
BlurOwl,290,29.344,0.5396,0.02429,30,800
BlurOwl,291,43.449,0.1039,0.01622,95,800
BlurOwl,292,81.726,0.6312,0.03933,65,800
BlurOwl,293,18.412,1.9807,0.02880,105,800
BlurOwl,294,5.949,0.8777,0.00363,242,163
BlurOwl,295,28.524,0.7198,0.00564,24,800
BlurOwl,296,42.748,0.5480,0.01471,83,800
BlurOwl,297,39.720,0.6858,0.00281,91,800
BlurOwl,298,24.712,0.6554,0.00640,90,483
BlurOwl,299,9.187,0.0638,0.00008,139,587
BlurOwl,300,1.326,0.6099,0.02324,80,659
BlurOwl,301,64.979,0.2346,0.00929,121,800
BlurOwl,302,73.324,0.7661,0.04119,80,800
BlurOwl,303,10.983,1.2825,0.01046,161,181
BlurOwl,304,8.773,0.5396,0.00439,51,800
BlurOwl,305,15.629,0.0078,0.02575,112,800
BlurOwl,306,63.797,0.1288,0.00507,83,800
BlurOwl,307,69.582,0.7368,0.03780,83,800
BlurOwl,308,8.694,1.1779,0.00540,205,127
BlurOwl,309,14.395,0.5713,0.00489,40,800
BlurOwl,310,2.150,0.5579,0.02428,103,800
BlurOwl,311,65.870,0.1586,0.04831,117,800
BlurOwl,312,30.372,0.9025,0.00872,147,218
BlurOwl,313,3.398,0.8421,0.00144,159,303
BlurOwl,314,30.877,0.4797,0.01130,53,800
BlurOwl,315,49.231,0.3014,0.03874,71,800
BlurOwl,316,68.100,1.0948,0.04178,68,800
BlurOwl,317,25.775,0.7247,0.01041,147,140
BlurOwl,318,5.921,0.0152,0.00182,88,289
BlurOwl,319,18.535,0.1958,0.01307,50,800
BlurOwl,320,30.674,0.0831,0.00954,171,800
BlurOwl,321,46.854,0.7013,0.02696,107,800
BlurOwl,322,21.106,0.9579,0.00461,175,218
BlurOwl,323,1.884,0.2611,0.00068,178,303
BlurOwl,324,5.110,0.1918,0.01675,77,800
BlurOwl,325,6.098,0.3720,0.01099,110,800
BlurOwl,326,28.235,1.3055,0.01001,103,800
BlurOwl,327,12.478,0.5172,0.01106,117,132
BlurOwl,328,0.270,0.5613,0.00004,121,164
BlurOwl,329,12.946,0.4750,0.00205,66,598
BlurOwl,330,2.192,0.0523,0.00819,90,800
BlurOwl,331,36.504,0.4177,0.00002,132,800
BlurOwl,332,3.937,0.1353,0.00874,137,785
BlurOwl,333,14.153,0.3830,0.00711,172,151
BlurOwl,334,16.026,0.0057,0.00287,32,800
BlurOwl,335,52.038,0.2141,0.00332,139,800
BlurOwl,336,56.699,0.4256,0.00138,100,800
BlurOwl,337,32.034,0.4679,0.00242,130,210
BlurOwl,338,4.457,0.1220,0.00029,157,94
BlurOwl,339,9.833,0.3036,0.02257,32,800
BlurOwl,340,36.169,0.7232,0.00285,139,800
BlurOwl,341,40.999,0.2277,0.00791,170,800
BlurOwl,342,36.762,0.5257,0.00863,190,306
BlurOwl,343,14.606,0.0717,0.00337,138,164
BlurOwl,344,9.756,0.3178,0.00567,62,800
BlurOwl,345,32.316,0.0393,0.00541,96,800
BlurOwl,346,46.497,0.4374,0.00180,96,800
BlurOwl,347,42.099,1.0135,0.00156,146,800
BlurOwl,348,35.132,0.5879,0.00402,148,800
BlurOwl,349,24.832,0.5422,0.00181,222,508
BlurOwl,350,9.660,1.5061,0.00596,220,152
BlurOwl,351,5.560,2.1003,0.02715,61,800
BlurOwl,352,48.939,0.5166,0.00489,115,800
BlurOwl,353,28.967,0.1991,0.02037,207,800
BlurOwl,354,12.867,0.1644,0.02328,156,598
BlurOwl,355,12.870,0.3542,0.00396,173,176
BlurOwl,356,9.443,0.3905,0.00094,165,194
BlurOwl,357,8.920,0.0158,0.01440,50,800
BlurOwl,358,26.145,0.7489,0.02686,117,800
BlurOwl,359,26.437,0.2674,0.00163,68,186
BlurOwl,360,18.256,0.8735,0.00033,142,144
BlurOwl,361,3.195,0.3544,0.00133,139,294
BlurOwl,362,6.363,1.0272,0.00364,271,164
BlurOwl,363,18.944,1.2622,0.04465,46,800
BlurOwl,364,42.028,0.5537,0.00823,76,800
BlurOwl,365,37.884,0.2475,0.00905,232,800
BlurOwl,366,15.062,0.2634,0.01931,149,153
BlurOwl,367,5.192,0.6778,0.00314,100,155
BlurOwl,368,55.673,0.0978,0.05929,44,193
BlurOwl,369,41.632,1.1500,0.01054,29,800
BlurOwl,370,48.958,0.8952,0.02047,87,800
BlurOwl,371,42.230,2.9311,0.01926,56,800
BlurOwl,372,15.000,0.0329,0.00583,172,358
BlurOwl,373,5.217,0.2638,0.00283,273,281
BlurOwl,374,6.566,1.0942,0.01144,60,800
BlurOwl,375,35.109,0.4678,0.00706,101,800
BlurOwl,376,34.581,1.4369,0.02264,76,800
BlurOwl,377,39.836,1.1028,0.01708,121,800
BlurOwl,378,58.627,0.0357,0.01369,137,260
BlurOwl,379,49.964,0.4301,0.00609,78,347
BlurOwl,380,49.752,0.8237,0.01607,79,198
BlurOwl,381,9.057,0.9452,0.00340,152,168
BlurOwl,382,21.189,2.0554,0.02656,30,288
BlurOwl,383,75.966,0.3093,0.01713,30,800
BlurOwl,384,75.571,2.0180,0.00674,52,800
BlurOwl,385,82.519,5.5837,0.00205,31,259
BlurOwl,386,16.568,1.0859,0.00304,69,283
BlurOwl,387,23.351,0.1232,0.00451,139,655
BlurOwl,388,10.408,1.0359,0.00202,210,164
BlurOwl,389,10.143,0.0661,0.00350,29,800
BlurOwl,390,71.409,3.7898,0.02396,56,800
BlurOwl,391,67.367,0.7329,0.02459,73,800
BlurOwl,392,44.473,1.8549,0.01147,62,114
BlurOwl,393,38.995,0.3615,0.00694,54,155
BlurOwl,394,31.955,0.3325,0.00160,111,131
BlurOwl,395,7.601,2.2727,0.00207,57,140
BlurOwl,396,22.654,0.2349,0.01102,47,54
BlurOwl,397,40.169,0.1478,0.01032,38,97
BlurOwl,398,33.494,0.4139,0.00857,38,109
BlurOwl,399,28.820,1.0001,0.00905,49,111
BlurOwl,400,14.936,0.4989,0.00511,83,111
BlurOwl,401,12.564,0.1339,0.00048,62,112
BlurOwl,402,29.249,0.8372,0.00315,95,104
BlurOwl,403,20.115,0.3508,0.00835,72,110
BlurOwl,404,11.503,0.3422,0.00059,76,118
BlurOwl,405,19.794,0.1839,0.00197,90,123
BlurOwl,406,22.657,0.1180,0.00505,56,126
BlurOwl,407,35.287,0.6542,0.00425,24,800
BlurOwl,408,42.965,1.7206,0.00369,125,374
BlurOwl,409,17.173,1.1889,0.00010,122,152
BlurOwl,410,8.700,0.2780,0.00431,140,134
BlurOwl,411,12.009,0.5624,0.00068,111,181
BlurOwl,412,28.178,0.7923,0.01119,82,558
BlurOwl,413,19.868,0.6492,0.01096,103,164
BlurOwl,414,22.327,0.6112,0.01271,89,87
BlurOwl,415,11.557,0.4183,0.00273,57,147
BlurOwl,416,2.068,0.2651,0.00042,115,101
BlurOwl,417,22.829,0.3990,0.02031,36,37
BlurOwl,418,48.564,2.8915,0.00840,9,119
BlurOwl,419,88.813,0.7877,0.06246,18,800
BlurOwl,420,40.439,1.1338,0.02153,84,721
BlurOwl,421,29.473,0.7872,0.00694,179,800
BlurOwl,422,40.269,0.3981,0.01054,145,596
BlurOwl,423,22.210,1.5109,0.00710,110,599
BlurOwl,424,19.666,1.2564,0.01378,125,800
BlurOwl,425,23.748,0.1747,0.00753,193,800
BlurOwl,426,10.974,0.2397,0.00385,161,147
BlurOwl,427,8.208,0.0071,0.00099,103,259
BlurOwl,428,21.042,0.7174,0.00584,72,800
BlurOwl,429,35.426,1.9490,0.00965,196,172
BlurOwl,430,20.920,1.5827,0.00529,70,175
BlurOwl,431,33.787,0.2448,0.01976,33,800
BlurOwl,432,43.967,1.2447,0.00507,121,800
BlurOwl,433,34.702,0.1723,0.00885,102,800
BlurOwl,434,32.108,0.8690,0.00497,47,800
BlurOwl,435,77.528,2.2405,0.02009,69,800
BlurOwl,436,26.403,0.7715,0.04610,47,140
BlurOwl,437,30.086,0.5556,0.01253,25,79
BlurOwl,438,17.607,0.0772,0.01215,54,74
BlurOwl,439,20.100,0.3251,0.00082,55,102
BlurOwl,440,20.574,1.1889,0.00720,88,110
BlurOwl,441,13.196,0.7490,0.00569,83,131
BlurOwl,442,22.953,7.7865,0.01925,13,276
BlurOwl,443,27.066,3.6930,0.02822,40,800
BlurOwl,444,56.070,1.3976,0.01175,89,800
BlurOwl,445,43.852,1.4955,0.01802,86,800
BlurOwl,446,25.709,1.8276,0.00607,175,316
BlurOwl,447,17.307,0.0574,0.01870,34,800
BlurOwl,448,20.548,1.5310,0.00954,80,800
BlurOwl,449,21.313,0.7421,0.00107,64,800
BlurOwl,450,64.578,2.0471,0.01649,101,800
BlurOwl,451,65.709,1.6192,0.00620,103,800
BlurOwl,452,37.874,1.5678,0.00564,75,518
BlurOwl,453,27.791,1.0207,0.02103,78,800
BlurOwl,454,45.868,0.3239,0.02692,132,800
BlurOwl,455,23.603,1.2465,0.00011,133,800
BlurOwl,456,38.192,0.8218,0.00798,95,681
BlurOwl,457,43.753,2.9553,0.00972,44,800
BlurOwl,458,44.672,1.2864,0.00816,77,800
BlurOwl,459,24.637,2.0662,0.00319,69,800
BlurOwl,460,28.714,1.2776,0.00387,111,748
BlurOwl,461,46.058,1.4886,0.00539,115,800
BlurOwl,462,47.575,1.3574,0.03308,96,800
BlurOwl,463,20.990,0.6533,0.00818,92,800
BlurOwl,464,46.736,1.2554,0.01962,65,800
BlurOwl,465,31.453,2.2933,0.00821,106,800
BlurOwl,466,42.311,1.6509,0.00019,137,800
BlurOwl,467,39.073,0.6425,0.04144,83,800
BlurOwl,468,49.814,0.6121,0.00917,66,800
BlurOwl,469,70.267,1.1594,0.02055,54,800
BlurOwl,470,66.621,0.9157,0.01080,69,800
BlurOwl,471,65.285,2.5094,0.00552,57,82
BlurOwl,472,61.818,3.4473,0.01426,12,29
BlurOwl,473,35.792,0.2970,0.02141,6,91
BlurOwl,474,16.985,1.0973,0.02546,14,210
BlurOwl,475,43.200,1.1086,0.01201,50,164
BlurOwl,476,62.985,3.5552,0.01051,50,800
BlurOwl,477,48.233,1.1635,0.00807,52,800
BlurOwl,478,16.221,1.6100,0.01352,94,586
BlurOwl,479,24.764,0.5689,0.00499,116,777
BlurOwl,480,18.499,1.0053,0.00260,92,800
BlurOwl,481,25.168,0.6393,0.00927,186,800
BlurOwl,482,35.224,1.7087,0.00155,179,219
BlurOwl,483,27.632,1.6066,0.00640,73,377
BlurOwl,484,22.772,0.5432,0.00808,93,800
BlurOwl,485,15.791,0.3189,0.00719,125,694
BlurOwl,486,31.245,0.7193,0.00302,144,800
BlurOwl,487,24.361,1.5217,0.00151,220,388
BlurOwl,488,15.295,0.7442,0.00503,187,172
BlurOwl,489,5.152,0.4573,0.00466,89,294
BlurOwl,490,13.580,0.2910,0.00703,84,800
BlurOwl,491,31.316,0.3679,0.01838,108,800
BlurOwl,492,61.919,0.8769,0.03431,47,800
BlurOwl,493,31.314,1.7723,0.04427,46,121
BlurOwl,494,43.238,1.4643,0.01726,14,35
BlurOwl,495,39.305,1.7921,0.01220,13,614
BlurOwl,496,42.066,0.4563,0.02737,93,170
BlurOwl,497,8.298,0.9959,0.00604,65,800
BlurOwl,498,22.751,0.4876,0.00540,101,800
BlurOwl,499,33.562,1.6265,0.00441,68,800
BlurOwl,500,36.062,0.6566,0.01763,132,152
BlurOwl,501,9.235,1.8952,0.01750,36,800
BlurOwl,502,36.053,0.9378,0.02845,82,800
BlurOwl,503,37.138,1.6932,0.01278,122,800
BlurOwl,504,34.190,1.4688,0.02590,90,800
BlurOwl,505,29.623,0.4880,0.01300,92,78
BlurOwl,506,2.190,1.2869,0.01321,13,51
BlurOwl,507,42.942,0.2334,0.00458,29,800
BlurOwl,508,31.940,1.2578,0.01469,108,119
BlurOwl,509,8.844,1.3897,0.00027,80,410
BlurOwl,510,61.843,0.5747,0.05271,35,800
BlurOwl,511,63.251,1.6072,0.02105,117,800
BlurOwl,512,3.437,0.3400,0.01057,123,266
BlurOwl,513,17.996,0.0434,0.00057,71,665
BlurOwl,514,27.995,0.0341,0.00886,181,601
BlurOwl,515,5.287,0.1735,0.00789,201,144
BlurOwl,516,60.084,0.6328,0.00171,15,800
BlurOwl,517,33.706,0.5680,0.01900,159,800
BlurOwl,518,13.277,0.0299,0.00500,107,178
BlurOwl,519,5.766,0.7291,0.04003,38,800
BlurOwl,520,63.054,0.2565,0.03969,82,800
BlurOwl,521,21.283,0.4055,0.01125,61,800
BlurOwl,522,14.802,0.2430,0.00640,87,770
BlurOwl,523,35.842,0.7820,0.00013,69,800
BlurOwl,524,57.172,0.1113,0.01446,101,800
BlurOwl,525,40.631,0.8166,0.01263,94,449
BlurOwl,526,18.282,0.0280,0.00086,78,672
BlurOwl,527,21.012,0.1281,0.02450,59,800
BlurOwl,528,10.794,0.0692,0.04910,63,800
BlurOwl,529,48.799,0.5568,0.00729,71,710
BlurOwl,530,27.674,0.4751,0.00371,63,800
BlurOwl,531,9.069,1.0024,0.04315,73,800
BlurOwl,532,26.287,0.7291,0.01284,86,546
BlurOwl,533,18.470,1.1884,0.00704,90,752
BlurOwl,534,33.740,0.7414,0.01667,58,800
BlurOwl,535,19.234,0.4455,0.00454,43,800
BlurOwl,536,41.274,0.4984,0.00224,56,771
BlurOwl,537,44.245,0.1746,0.02315,51,800
BlurOwl,538,46.961,0.7484,0.00157,110,800
BlurOwl,539,10.885,0.0450,0.00830,81,342
BlurOwl,540,15.526,0.5690,0.01427,35,800
BlurOwl,541,55.947,1.9374,0.00264,40,28
BlurOwl,542,74.678,9.9856,0.19909,6,59
BlurOwl,543,41.875,3.8684,0.02013,8,800
BlurOwl,544,31.007,0.6419,0.00735,46,800
BlurOwl,545,74.368,0.1017,0.00123,86,800
BlurOwl,546,21.767,1.4368,0.01021,75,221
BlurOwl,547,9.241,2.0601,0.00033,121,332
BlurOwl,548,3.249,0.8509,0.00484,70,800
BlurOwl,549,48.595,1.1846,0.00638,166,800
BlurOwl,550,20.897,1.3023,0.00228,138,150
BlurOwl,551,5.966,1.5112,0.00422,24,800
BlurOwl,552,55.903,0.5604,0.02327,106,800
BlurOwl,553,29.206,1.6496,0.00383,121,171
BlurOwl,554,5.572,1.0034,0.00947,62,800
BlurOwl,555,31.989,0.1516,0.01529,103,800
BlurOwl,556,78.315,0.3977,0.04030,80,800
BlurOwl,557,23.585,1.4331,0.00488,163,154
BlurOwl,558,5.076,0.7662,0.01094,21,800
BlurOwl,559,52.628,0.0490,0.00922,113,150
BlurOwl,560,20.967,0.4055,0.00791,38,139
BlurOwl,561,16.312,0.5276,0.00822,22,41
BlurOwl,562,54.300,0.5688,0.04108,8,46
BlurOwl,563,48.110,0.9785,0.01346,8,800
BlurOwl,564,15.725,1.1858,0.00408,63,800
BlurOwl,565,2.155,0.1215,0.01120,59,800
BlurOwl,566,31.747,0.1193,0.00636,80,184
BlurOwl,567,10.821,0.1288,0.00154,53,135
BlurOwl,568,46.285,0.2762,0.03172,13,95
BlurOwl,569,62.221,0.1938,0.00456,33,76
BlurOwl,570,54.134,1.8591,0.01476,11,643
BlurOwl,571,5.106,0.8319,0.00839,200,175
BlurOwl,572,22.304,0.7143,0.03355,24,24
BlurOwl,573,64.028,1.0376,0.01610,11,32
BlurOwl,574,29.542,0.5191,0.03067,7,159
BlurOwl,575,12.535,1.1101,0.01497,31,44
BlurOwl,576,30.630,2.0381,0.01449,6,36
BlurOwl,577,124.852,0.6829,0.00798,9,800
BlurOwl,578,8.477,0.1503,0.00105,220,127
BlurOwl,579,18.925,0.2496,0.01963,31,800
BlurOwl,580,25.817,0.9089,0.00739,218,200
BlurOwl,581,16.732,0.7077,0.00678,68,154
BlurOwl,582,17.716,0.5599,0.00505,80,198
BlurOwl,583,20.134,0.8315,0.00386,91,121
BlurOwl,584,3.348,1.3675,0.00185,56,167
BlurOwl,585,26.525,0.7619,0.01218,111,386
BlurOwl,586,11.548,0.3348,0.00951,132,191
BlurOwl,587,4.050,0.1127,0.00049,179,211
BlurOwl,588,23.944,0.6859,0.01188,91,351
BlurOwl,589,27.287,1.3248,0.00122,148,258
BlurOwl,590,20.995,1.1267,0.00291,126,160
BlurOwl,591,6.152,0.0231,0.00057,140,150
BlurOwl,592,12.225,0.8967,0.00012,134,154
BlurOwl,593,21.509,1.2098,0.00818,147,152
BlurOwl,594,16.900,0.3507,0.00884,129,216
BlurOwl,595,15.732,0.3646,0.00522,178,136
BlurOwl,596,5.322,0.0666,0.00089,118,156
BlurOwl,597,18.418,0.0048,0.00754,55,106
BlurOwl,598,39.235,1.7264,0.00387,45,800
BlurOwl,599,29.867,1.3326,0.00492,185,233
BlurOwl,600,10.296,0.8106,0.01002,46,800
BlurOwl,601,20.397,0.2179,0.00170,126,149
BlurOwl,602,16.615,1.7171,0.00433,110,304
BlurOwl,603,25.420,1.1736,0.00377,139,800
BlurOwl,604,22.427,1.3280,0.00389,161,180
BlurOwl,605,5.685,0.3819,0.00158,151,144
BlurOwl,606,6.448,0.4064,0.00188,131,185
BlurOwl,607,9.786,0.0152,0.00639,105,134
BlurOwl,608,19.003,0.8890,0.00557,60,108
BlurOwl,609,26.470,1.2794,0.00915,79,83
BlurOwl,610,17.966,0.8026,0.00479,72,133
BlurOwl,611,10.403,0.0458,0.00877,101,133
BlurOwl,612,9.592,0.3336,0.00060,106,152
BlurOwl,613,10.356,0.7045,0.00206,136,147
BlurOwl,614,8.711,0.3508,0.00167,125,231
BlurOwl,615,13.162,0.2142,0.00213,155,156
BlurOwl,616,6.988,0.2940,0.00572,137,191
BlurOwl,617,14.498,0.0093,0.00233,163,203
BlurOwl,618,11.320,0.0266,0.00060,160,157
BlurOwl,619,5.557,0.2564,0.00211,156,161
BlurOwl,620,10.680,0.2653,0.00042,131,298
BlurOwl,621,16.302,0.3898,0.00279,191,338
BlurOwl,622,14.358,0.0716,0.00506,214,193
BlurOwl,623,9.434,0.0973,0.00534,161,224
BlurOwl,624,6.662,0.2626,0.00187,195,154
BlurOwl,625,7.303,0.0046,0.00156,153,183
BlurOwl,626,4.140,0.0515,0.00032,178,180
BlurOwl,627,0.676,0.2801,0.00121,179,177
BlurOwl,628,5.904,0.3012,0.00159,177,188
BlurOwl,629,3.637,0.1570,0.00086,184,172
BlurOwl,630,3.866,0.0121,0.00067,172,160
BlurOwl,631,3.952,0.0414,0.00043,159,175
Bolt,2,0.834,0.0036,0.00020,505,505
Bolt,3,1.749,0.0125,0.00038,503,503
Bolt,4,3.201,0.0226,0.00034,488,488
Bolt,5,4.035,0.0566,0.00008,471,471
Bolt,6,9.677,0.0091,0.00003,423,423
Bolt,7,5.619,0.0880,0.00000,402,402
Bolt,8,2.882,0.0467,0.00000,401,401
Bolt,9,5.716,0.0013,0.00019,386,514
Bolt,10,8.163,0.0520,0.00020,436,436
Bolt,11,5.499,0.0429,0.00051,415,415
Bolt,12,2.312,0.0070,0.00116,413,413
Bolt,13,5.580,0.1086,0.00133,395,485
Bolt,14,7.959,0.0017,0.00365,380,473
Bolt,15,5.092,0.0418,0.00257,400,400
Bolt,16,2.135,0.0210,0.00164,396,471
Bolt,17,7.592,0.0908,0.00428,387,483
Bolt,18,5.044,0.0494,0.00354,396,480
Bolt,19,4.905,0.0819,0.00378,388,482
Bolt,20,4.641,0.0378,0.00427,389,458
Bolt,21,4.294,0.0370,0.00472,375,473
Bolt,22,4.354,0.0093,0.00524,384,455
Bolt,23,4.513,0.0151,0.00548,371,469
Bolt,24,4.235,0.0792,0.00625,388,460
Bolt,25,4.710,0.0367,0.00562,363,470
Bolt,26,5.055,0.0076,0.00551,390,453
Bolt,27,5.058,0.0403,0.00561,363,451
Bolt,28,5.115,0.0170,0.00575,371,443
Bolt,29,10.273,0.0033,0.01107,304,445
Bolt,30,5.034,0.0448,0.00563,338,454
Bolt,31,2.409,0.1642,0.00249,416,416
Bolt,32,5.261,0.0674,0.00540,334,444
Bolt,33,7.687,0.0320,0.00832,315,457
Bolt,34,5.463,0.0472,0.00516,343,441
Bolt,35,2.395,0.1864,0.00219,415,415
Bolt,36,6.026,0.0641,0.00427,307,432
Bolt,37,9.257,0.0265,0.00603,277,438
Bolt,38,6.181,0.0835,0.00373,311,437
Bolt,39,2.783,0.1486,0.00218,369,445
Bolt,40,9.587,0.0082,0.00620,275,444
Bolt,41,6.838,0.0503,0.00425,305,447
Bolt,42,7.291,0.0739,0.00396,309,432
Bolt,43,7.577,0.0724,0.00446,295,432
Bolt,44,7.769,0.0650,0.00446,290,411
Bolt,45,7.563,0.0729,0.00444,264,416
Bolt,46,7.790,0.1401,0.00443,283,419
Bolt,47,7.780,0.0911,0.00428,282,423
Bolt,48,7.957,0.1258,0.00383,283,419
Bolt,49,7.636,0.0781,0.00397,276,421
Bolt,50,7.312,0.0132,0.00430,281,411
Bolt,51,7.682,0.0436,0.00388,251,424
Bolt,52,14.826,0.0726,0.00783,241,392
Bolt,53,7.215,0.0783,0.00397,247,422
Bolt,54,3.764,0.1215,0.00151,296,425
Bolt,55,7.451,0.0900,0.00399,272,400
Bolt,56,11.553,0.0140,0.00608,246,404
Bolt,57,8.203,0.0480,0.00435,259,405
Bolt,58,3.923,0.0061,0.00254,275,406
Bolt,59,9.094,0.0873,0.00378,253,394
Bolt,60,14.098,0.0883,0.00552,230,363
Bolt,61,9.362,0.0132,0.00412,218,366
Bolt,62,4.394,0.0316,0.00228,246,347
Bolt,63,15.126,0.0939,0.00562,181,353
Bolt,64,9.660,0.0358,0.00484,212,346
Bolt,65,10.260,0.0200,0.00442,202,352
Bolt,66,10.466,0.0416,0.00469,196,321
Bolt,67,10.889,0.0188,0.00449,166,337
Bolt,68,10.338,0.0343,0.00510,178,312
Bolt,69,10.152,0.0137,0.00503,155,330
Bolt,70,10.191,0.0778,0.00490,173,300
Bolt,71,10.287,0.2155,0.00392,154,328
Bolt,72,9.278,0.0115,0.00491,158,301
Bolt,73,9.121,0.0665,0.00523,146,312
Bolt,74,9.261,0.0449,0.00523,157,279
Bolt,75,19.414,0.0752,0.00754,101,289
Bolt,76,9.822,0.0849,0.00499,133,295
Bolt,77,3.994,0.8777,0.00314,208,278
Bolt,78,10.557,0.0688,0.00452,126,266
Bolt,79,1.587,0.0107,0.00029,116,257
Bolt,80,10.660,0.0266,0.00484,116,267
Bolt,81,6.973,1.2129,0.00372,185,255
Bolt,82,9.170,2.0834,0.00084,105,241
Bolt,83,1.316,0.2055,0.00008,115,253
Bolt,84,10.640,0.1115,0.00445,119,241
Bolt,85,6.740,1.0520,0.00361,166,244
Bolt,86,0.701,0.0445,0.00024,104,237
Bolt,87,0.664,0.0566,0.00008,108,241
Bolt,88,0.178,0.0219,0.00024,113,230
Bolt,89,0.112,0.0712,0.00078,119,238
Bolt,90,0.897,0.0646,0.00076,114,237
Bolt,91,0.564,0.1210,0.00024,112,235
Bolt,92,0.885,0.2206,0.00179,125,227
Bolt,93,1.078,0.0928,0.00290,123,235
Bolt,94,1.079,0.1437,0.00023,119,251
Bolt,95,10.838,0.1449,0.00411,110,242
Bolt,96,0.268,0.1084,0.00053,113,246
Bolt,97,0.502,0.0064,0.00092,121,244
Bolt,98,0.766,0.1190,0.00309,108,239
Bolt,99,0.408,0.2367,0.00160,104,238
Bolt,100,0.825,0.0191,0.00730,139,222
Bolt,101,0.314,0.0086,0.00025,110,232
Bolt,102,0.272,0.1828,0.00177,109,242
Bolt,103,0.547,0.0227,0.00158,122,233
Bolt,104,0.372,0.2272,0.00675,144,229
Bolt,105,0.424,0.0290,0.00166,122,226
Bolt,106,0.356,0.1338,0.00181,116,226
Bolt,107,0.258,0.0315,0.00015,120,216
Bolt,108,1.921,0.0594,0.00859,130,209
Bolt,109,0.821,0.1468,0.00000,113,214
Bolt,110,0.560,0.0292,0.00159,111,205
Bolt,111,0.694,0.1225,0.00045,121,212
Bolt,112,0.422,0.0085,0.00166,117,206
